1,1.00011,1.00045,1.00101,1.0018,1.00281,1.00405,1.00552,1.00721,1.00913,1.01128,1.01365,1.01625,1.01908,1.02214,1.02544,1.02896,1.03271,1.03669,1.04091,1.04536,1.05005,1.05497,1.06012,1.06552,1.07115,1.07702,1.08313,1.08948,1.09608,1.10291,1.11,1.11732,1.12489,1.13271,1.14077,1.14908,1.15764,1.16645,1.17551,1.18482,1.19439,1.2042,1.21427,1.22459,1.23516,1.24599,1.25707,1.2684,1.27999,1.29183,1.30392,1.31626,1.32886,1.34171,1.35481,1.36815,1.38175,1.39559,1.40967,1.424,1.43857,1.45337,1.46842,1.48369,1.4992,1.51493,1.53089,1.54706,1.56345,1.58006,1.59687,1.61388,1.63109,1.64849,1.66608
1,1.00012,1.00046,1.00104,1.00185,1.00289,1.00416,1.00567,1.0074,1.00937,1.01158,1.01401,1.01669,1.01959,1.02273,1.02611,1.02973,1.03358,1.03767,1.042,1.04657,1.05138,1.05644,1.06173,1.06727,1.07306,1.07909,1.08536,1.09189,1.09866,1.10568,1.11295,1.12048,1.12825,1.13628,1.14457,1.1531,1.1619,1.17095,1.18026,1.18982,1.19965,1.20973,1.22007,1.23068,1.24154,1.25266,1.26405,1.27569,1.28759,1.29975,1.31218,1.32486,1.33779,1.35099,1.36444,1.37815,1.3921,1.40631,1.42077,1.43548,1.45043,1.46563,1.48106,1.49673,1.51264,1.52877,1.54513,1.56172,1.57852,1.59553,1.61275,1.63018,1.6478,1.66561,1.68361
1,1.00012,1.00047,1.00107,1.0019,1.00296,1.00427,1.00581,1.0076,1.00962,1.01188,1.01438,1.01712,1.02011,1.02333,1.0268,1.03051,1.03446,1.03866,1.04311,1.0478,1.05274,1.05792,1.06336,1.06905,1.07499,1.08118,1.08762,1.09432,1.10127,1.10848,1.11595,1.12368,1.13166,1.13991,1.14842,1.15718,1.16622,1.17551,1.18507,1.19489,1.20498,1.21534,1.22596,1.23685,1.24801,1.25943,1.27112,1.28308,1.2953,1.30779,1.32055,1.33357,1.34685,1.3604,1.3742,1.38827,1.4026,1.41718,1.43202,1.44711,1.46245,1.47804,1.49387,1.50994,1.52624,1.54278,1.55955,1.57654,1.59375,1.61118,1.62881,1.64665,1.66468,1.6829,1.7013
1,1.00012,1.00049,1.00109,1.00195,1.00304,1.00438,1.00596,1.00779,1.00987,1.01219,1.01475,1.01757,1.02063,1.02393,1.02749,1.0313,1.03536,1.03967,1.04423,1.04904,1.05411,1.05943,1.06501,1.07085,1.07694,1.0833,1.08991,1.09679,1.10392,1.11133,1.11899,1.12692,1.13512,1.14358,1.15232,1.16132,1.17059,1.18013,1.18995,1.20004,1.21039,1.22103,1.23193,1.24311,1.25457,1.26629,1.27829,1.29057,1.30312,1.31594,1.32903,1.34239,1.35602,1.36993,1.3841,1.39853,1.41323,1.42819,1.44341,1.45889,1.47462,1.4906,1.50683,1.5233,1.54001,1.55696,1.57413,1.59153,1.60916,1.62699,1.64504,1.66328,1.68172,1.70035,1.71917
1,1.00012,1.0005,1.00112,1.002,1.00312,1.00449,1.00612,1.00799,1.01012,1.0125,1.01513,1.01801,1.02115,1.02455,1.0282,1.0321,1.03626,1.04068,1.04536,1.0503,1.0555,1.06096,1.06668,1.07267,1.07893,1.08544,1.09223,1.09929,1.10661,1.1142,1.12207,1.13021,1.13862,1.14731,1.15627,1.16551,1.17503,1.18482,1.19489,1.20525,1.21588,1.22679,1.23798,1.24946,1.26121,1.27325,1.28556,1.29816,1.31103,1.32419,1.33762,1.35133,1.36532,1.37958,1.39412,1.40892,1.424,1.43934,1.45494,1.47081,1.48694,1.50331,1.51994,1.53682,1.55393,1.57129,1.58887,1.60669,1.62472,1.64297,1.66142,1.68008,1.69893,1.71797,1.73718
1,1.00013,1.00051,1.00115,1.00205,1.0032,1.00461,1.00627,1.00819,1.01037,1.01281,1.01551,1.01847,1.02169,1.02517,1.02891,1.03291,1.03718,1.04171,1.04651,1.05157,1.05691,1.06251,1.06838,1.07452,1.08093,1.08762,1.09458,1.10182,1.10933,1.11712,1.12519,1.13354,1.14217,1.15108,1.16028,1.16976,1.17952,1.18957,1.19991,1.21053,1.22144,1.23263,1.24412,1.25589,1.26795,1.28029,1.29293,1.30585,1.31906,1.33255,1.34633,1.36039,1.37474,1.38936,1.40427,1.41945,1.4349,1.45063,1.46662,1.48288,1.4994,1.51618,1.53321,1.55049,1.56802,1.58578,1.60378,1.622,1.64045,1.65911,1.67797,1.69704,1.71629,1.73573,1.75535
1,1.00013,1.00052,1.00118,1.0021,1.00328,1.00472,1.00643,1.0084,1.01063,1.01313,1.0159,1.01893,1.02223,1.02579,1.02963,1.03373,1.03811,1.04276,1.04767,1.05287,1.05833,1.06408,1.07009,1.07639,1.08297,1.08983,1.09696,1.10438,1.11209,1.12008,1.12835,1.13692,1.14577,1.15491,1.16434,1.17406,1.18408,1.19438,1.20498,1.21588,1.22707,1.23855,1.25033,1.2624,1.27477,1.28743,1.30039,1.31364,1.32719,1.34102,1.35515,1.36957,1.38428,1.39927,1.41454,1.4301,1.44594,1.46205,1.47844,1.49509,1.51201,1.52919,1.54663,1.56432,1.58225,1.60043,1.61883,1.63747,1.65633,1.6754,1.69467,1.71414,1.7338,1.75364,1.77365
1,1.00013,1.00054,1.00121,1.00215,1.00336,1.00484,1.00658,1.0086,1.01089,1.01346,1.01629,1.0194,1.02278,1.02643,1.03036,1.03457,1.03905,1.04381,1.04885,1.05417,1.05978,1.06566,1.07183,1.07829,1.08503,1.09206,1.09938,1.10698,1.11488,1.12307,1.13156,1.14034,1.14941,1.15878,1.16845,1.17842,1.18869,1.19926,1.21013,1.2213,1.23277,1.24455,1.25662,1.269,1.28168,1.29467,1.30795,1.32154,1.33542,1.3496,1.36409,1.37886,1.39393,1.4093,1.42495,1.44089,1.45711,1.47361,1.49039,1.50745,1.52477,1.54235,1.5602,1.57829,1.59664,1.61522,1.63404,1.65309,1.67236,1.69184,1.71152,1.7314,1.75146,1.77169,1.79209
1,1.00014,1.00055,1.00124,1.0022,1.00344,1.00495,1.00674,1.00881,1.01116,1.01378,1.01669,1.01987,1.02333,1.02707,1.0311,1.03541,1.04,1.04488,1.05005,1.0555,1.06124,1.06727,1.07359,1.08021,1.08712,1.09432,1.10182,1.10961,1.11771,1.12611,1.1348,1.1438,1.1531,1.16271,1.17262,1.18284,1.19336,1.2042,1.21534,1.22679,1.23855,1.25062,1.263,1.27569,1.28868,1.30199,1.31561,1.32953,1.34376,1.35829,1.37313,1.38827,1.40371,1.41945,1.43548,1.4518,1.46841,1.48531,1.50249,1.51994,1.53766,1.55566,1.57391,1.59242,1.61117,1.63017,1.6494,1.66886,1.68854,1.70842,1.72851,1.74879,1.76924,1.78987,1.81066
1,1.00014,1.00056,1.00127,1.00225,1.00352,1.00507,1.00691,1.00902,1.01143,1.01411,1.01709,1.02034,1.02389,1.02773,1.03185,1.03626,1.04097,1.04596,1.05125,1.05684,1.06272,1.0689,1.07537,1.08215,1.08923,1.09661,1.10429,1.11228,1.12057,1.12918,1.13809,1.14731,1.15684,1.16668,1.17684,1.18731,1.1981,1.2092,1.22062,1.23235,1.2444,1.25677,1.26945,1.28245,1.29577,1.30941,1.32336,1.33762,1.3522,1.36709,1.38228,1.39779,1.4136,1.42972,1.44613,1.46284,1.47985,1.49714,1.51472,1.53257,1.5507,1.5691,1.58776,1.60668,1.62585,1.64526,1.6649,1.68477,1.70485,1.72515,1.74563,1.76631,1.78716,1.80817,1.82934
